15,24,17,25
0,53,16,29
47,72,29,37
76,77,20,28
41,10,18,21
19,4,14,16
78,16,21,31
122,22,21,28
149,12,18,22
151,57,26,32
193,20,15,25
202,6,14,22
225,70,24,27
249,9,15,23
261,24,20,30
294,4,20,24
330,2,16,21
326,17,23,28
362,20,22,26
358,45,18,23
299,51,15,17
307,69,22,28
289,104,19,25
109,59,22,26
131,63,16,30
181,106,24,28
104,116,19,27
85,103,19,21
42,144,23,40
102,151,27,41
12,191,30,44
0,205,17,57
63,236,23,39
78,227,20,29
19,300,31,52
58,277,29,38
115,239,26,41
125,214,21,33
172,204,25,32
160,130,28,39
172,173,24,31
225,164,29,43
216,259,31,43
152,274,26,41
182,326,29,40
140,350,35,54
109,308,30,46
243,305,34,50
230,234,25,37
273,213,27,42
273,159,28,37
231,108,17,26
267,102,18,24
324,111,26,33
360,96,28,31
353,84,18,24
377,70,17,28
401,87,25,32
418,75,21,32
430,52,17,25
454,50,23,30
478,45,18,30
417,17,17,22
403,0,18,29
431,5,12,20
448,0,20,26
510,7,20,24
509,35,16,27
502,71,23,21
510,96,25,31
555,22,22,38
586,57,15,23
543,110,20,16
562,86,24,40
526,147,22,33
560,150,28,38
551,190,28,37
514,220,26,38
500,168,21,25
492,177,18,29
468,178,27,33
348,149,31,37
403,200,26,35
313,194,28,34
351,250,23,28
343,277,30,42
294,297,32,38
237,372,24,32
463,212,27,38
519,255,24,42
489,263,36,44
483,333,33,55
512,369,42,73
407,245,30,39
433,267,32,43
604,6,14,17
623,19,13,20
646,14,20,27
656,74,18,22
671,48,15,30
697,84,19,23
714,57,18,23
724,33,18,22
763,26,18,27
799,0,15,17
718,0,10,11
833,9,14,21
867,14,14,20
896,21,10,14
918,13,13,20
915,33,17,20
928,52,15,20
951,44,15,18
942,13,14,18
991,17,15,22
1000,80,15,18
950,80,16,24
881,60,20,23
872,87,25,31
840,63,21,30
846,104,19,27
804,98,18,30
739,90,22,29
686,112,23,24
649,106,22,32
614,118,20,28
643,144,20,27
610,214,21,37
695,163,24,32
817,132,19,29
836,169,17,26
852,147,18,26
873,124,13,23
897,120,14,17
899,144,17,25
870,162,21,29
876,205,24,27
913,164,21,29
923,200,18,24
913,221,25,33
982,108,17,27
1010,127,12,18
999,140,16,21
1008,180,14,24
1015,219,9,27
974,228,24,32
951,257,20,28
923,279,30,48
889,294,22,25
894,318,27,35
888,344,34,64
911,358,19,45
966,353,38,55
989,376,19,41
1012,360,11,46
984,301,23,31
1007,319,17,32
812,206,20,23
832,223,20,34
692,198,22,29
678,209,20,25
667,251,34,48
743,219,24,36
772,246,29,42
765,260,30,39
815,256,28,36
798,226,25,34
574,371,42,61
605,352,30,48
652,328,44,76
688,332,41,62
719,350,27,53
737,374,29,38
809,379,43,69
857,386,33,55
915,402,34,56
383,355,44,71
287,394,47,68
208,423,46,54
45,412,37,58
