770,134,8,12
467,145,12,13
499,156,10,11
478,124,11,13
439,140,10,13
438,115,9,13
462,114,10,13
483,66,9,13
462,72,9,13
440,86,9,11
424,96,10,14
425,77,9,14
425,32,8,11
418,38,8,14
417,56,4,9
422,53,8,10
453,33,10,10
453,0,9,12
476,18,9,14
490,22,11,14
473,35,10,10
515,32,11,11
542,42,9,13
564,28,7,9
575,0,9,7
532,123,10,13
601,6,11,13
308,1,8,10
285,1,8,9
322,0,10,9
807,0,9,9
759,27,7,11
764,6,6,11
827,41,9,11
841,87,9,12
886,88,10,13
901,98,7,12
859,157,11,14
840,146,12,16
831,144,8,14
111,68,8,11
116,44,9,12
43,112,7,9
819,90,8,11
833,87,7,12
832,137,9,9
702,110,9,13
686,116,8,11
736,102,11,12
800,153,10,14
770,178,8,13
761,181,9,13
724,177,9,15
706,180,10,13
693,138,10,14
763,57,10,13
789,48,9,12
741,143,10,14
744,116,11,12
149,107,7,9
140,83,8,12
149,50,7,9
135,49,7,8
39,43,7,9
24,55,7,11
46,79,7,9
84,44,6,9
100,47,7,10
94,71,8,11
95,39,7,10
24,38,3,10
157,90,5,11
24,117,9,13
0,244,8,15
5,355,6,9
12,341,12,8
986,98,11,13
1004,53,9,13
987,54,10,14
996,11,11,14
970,19,10,11
323,111,10,13
289,114,9,11
285,85,10,11
221,91,9,11
276,116,9,10
266,134,10,11
243,134,11,11
258,112,9,12
240,114,9,11
214,103,10,10
187,113,10,11
199,98,7,9
192,100,7,9
176,139,8,8
181,92,8,8
6,40,6,9
4,13,5,7
8,69,7,8
0,58,8,10
10,100,8,10
89,4,8,10
101,3,7,9
116,4,8,12
138,3,7,9
157,2,8,8
163,9,10,12
168,46,7,9
165,84,8,8
523,70,9,14
505,71,10,13
553,74,10,13
570,82,9,12
590,81,8,13
630,82,10,13
788,139,9,15
777,137,7,13
779,152,9,11
802,130,10,14
816,133,10,14
761,294,20,23
637,307,21,26
519,245,16,17
645,218,16,22
293,218,11,15
231,200,13,19
175,180,13,18
30,229,10,14
69,226,14,19
81,371,15,26
60,354,14,28
873,100,11,17
899,118,11,16
888,114,11,14
853,108,10,16
850,97,11,13
872,36,10,15
903,42,9,15
891,45,9,13
906,6,9,13
860,2,9,12
845,7,9,12
755,81,8,12
725,79,9,12
700,82,10,13
716,51,9,11
702,39,9,14
700,6,9,11
719,3,8,11
742,6,8,11
770,4,11,14
790,4,9,11
827,0,8,11
51,20,6,10
59,81,8,12
69,83,7,10
72,109,6,10
81,103,8,10
121,102,7,10
102,97,7,11
214,9,7,6
289,23,9,11
310,27,9,10
272,9,8,6
251,9,7,4
337,24,9,11
346,68,9,11
382,56,8,10
398,54,7,11
382,83,9,11
381,112,9,13
405,87,9,13
391,125,8,12
360,146,10,11
346,143,10,9
350,95,10,13
322,62,10,12
308,77,6,9
329,81,9,11
337,79,6,8
361,63,8,10
356,11,9,9
332,9,9,11
653,86,8,14
671,142,9,12
650,145,12,15
661,123,10,13
674,93,9,13
667,73,7,9
680,58,9,12
660,0,9,9
681,29,9,11
630,24,11,14
635,47,8,13
611,64,10,13
585,55,9,11
608,114,11,13
625,138,11,14
608,135,10,13
947,62,12,15
976,53,10,12
1006,163,12,15
979,135,11,15
952,149,11,12
946,116,11,13
928,107,13,14
935,93,9,12
939,57,12,16
923,62,10,14
944,7,11,7
919,133,13,13
920,95,7,9
914,85,8,8
934,199,10,13
919,194,9,12
950,196,11,14
191,15,7,8
183,49,8,8
194,48,8,9
206,49,8,10
218,51,9,10
240,57,8,11
260,64,9,9
276,60,9,10
265,51,7,9
247,49,7,9
234,45,9,9
229,11,9,9
345,9,8,6
411,55,5,9
593,130,9,11
567,136,13,14
554,154,10,11
564,110,11,15
540,129,11,13
515,121,8,14
