796,224,9,11
876,235,7,11
751,222,7,11
736,216,7,11
985,76,6,8
944,83,5,7
944,116,5,7
1008,104,6,8
941,98,4,7
898,108,5,7
916,106,4,6
918,90,4,7
879,97,5,8
886,109,6,9
897,117,6,7
876,120,5,7
857,100,6,7
806,97,6,7
829,124,7,9
805,125,8,10
787,112,5,7
773,100,6,7
755,88,5,8
741,87,5,8
718,101,5,7
719,125,5,7
697,104,4,7
737,136,5,8
743,117,6,8
631,99,7,9
652,85,6,8
655,95,6,8
502,131,7,9
512,113,5,7
487,113,7,8
459,115,6,8
458,129,5,8
468,138,7,8
527,137,4,7
415,97,7,10
401,104,5,7
427,100,5,7
436,133,6,7
441,103,7,10
379,116,5,7
334,141,7,11
368,138,6,8
356,140,7,8
375,148,7,8
403,138,5,7
234,210,7,9
255,199,6,9
246,194,8,12
191,189,7,10
175,212,7,8
170,216,6,9
207,217,6,9
219,219,5,8
243,224,7,7
268,233,7,8
258,240,7,9
249,253,8,9
197,238,7,8
192,218,8,9
164,254,7,11
153,256,7,9
156,246,5,7
174,250,6,9
145,236,6,7
118,238,5,8
136,199,7,9
154,166,7,8
171,165,5,6
139,169,6,8
113,157,8,9
277,178,6,9
276,223,7,8
281,194,6,9
156,203,9,12
163,189,9,11
338,155,7,10
316,112,6,7
311,105,5,7
340,130,6,7
466,218,10,14
441,196,9,10
474,236,7,12
453,220,8,10
487,220,6,9
493,233,7,11
500,252,8,9
487,255,6,8
434,229,5,9
505,213,6,7
354,167,4,8
376,162,5,6
401,242,8,10
415,248,7,8
416,267,5,10
400,262,8,11
386,251,10,12
390,273,9,10
352,256,8,10
364,251,8,9
349,248,6,8
344,265,9,13
373,267,9,12
427,278,7,9
403,287,5,8
603,177,5,7
624,174,5,7
563,197,7,7
673,211,7,9
685,222,8,8
681,236,8,11
661,249,8,11
652,235,6,7
686,247,10,14
696,275,8,12
721,269,8,12
673,271,7,10
677,261,8,11
698,247,8,10
637,258,7,10
641,280,7,11
591,267,7,11
594,294,8,12
580,295,9,12
624,300,7,10
528,272,7,9
508,263,8,11
521,286,7,11
556,279,5,7
556,310,9,11
570,310,9,11
562,291,6,8
483,308,9,11
471,274,5,6
476,282,7,11
436,286,8,12
453,278,4,5
284,240,6,8
306,250,7,8
286,259,7,9
265,264,7,9
305,272,7,9
320,261,5,7
336,256,5,7
353,296,6,9
339,280,6,8
334,292,8,10
203,279,8,11
196,262,7,8
226,275,7,9
232,310,10,12
