883,480,35,45
866,363,32,43
816,291,26,35
813,274,27,30
963,650,61,34
764,560,57,73
612,569,32,63
683,471,43,49
583,369,32,39
497,375,34,40
438,347,33,38
420,462,39,57
563,332,27,34
693,333,30,32
314,534,38,46
297,422,39,44
359,423,37,46
327,472,42,50
185,441,41,45
171,435,40,47
127,397,41,36
223,349,32,43
283,415,39,32
99,357,39,42
70,462,46,51
9,437,40,41
0,379,36,44
407,377,33,37
404,298,27,35
189,226,23,28
161,256,24,26
101,235,23,24
168,216,20,24
257,283,31,35
255,210,13,16
807,174,20,21
687,185,19,20
704,201,20,22
684,149,17,19
635,173,17,19
608,203,17,20
792,201,19,21
662,211,21,23
806,229,24,29
853,163,21,28
672,286,27,19
1010,107,11,13
958,129,14,17
964,94,14,17
216,133,15,16
186,138,17,20
141,130,14,16
200,115,10,9
134,110,11,11
123,121,10,9
43,242,28,27
59,221,23,25
15,269,30,28
14,226,20,25
57,136,16,16
22,125,16,16
522,457,40,44
472,96,11,13
471,47,9,11
463,86,8,10
561,8,7,7
589,189,16,18
583,174,18,21
611,131,12,15
718,282,15,23
267,160,18,20
255,89,10,17
241,99,9,11
188,50,12,10
217,52,11,12
230,37,8,11
57,60,15,15
384,3,7,6
439,4,6,10
479,590,21,60
203,269,27,31
480,329,27,42
855,261,30,35
836,386,36,47
392,523,44,44
0,18,16,17
328,262,27,31
