1001,590,9,13
838,610,10,15
650,624,12,14
880,535,9,16
787,549,8,10
728,497,11,13
687,514,9,14
558,508,11,14
594,479,10,16
583,461,8,11
1018,485,6,17
989,470,7,15
1018,457,6,15
1002,451,9,17
970,457,9,14
942,447,10,11
953,433,8,13
926,434,11,13
909,425,9,14
884,404,9,11
927,401,9,13
903,404,10,16
942,408,7,14
963,415,9,14
985,432,15,14
997,408,10,14
1014,399,9,16
989,390,9,14
962,391,10,15
953,389,8,12
949,388,7,11
916,384,10,15
865,390,8,12
877,378,10,11
859,371,8,13
843,376,7,13
894,362,10,11
927,370,11,16
972,369,10,13
997,348,10,10
963,356,9,11
947,354,10,14
973,325,9,11
940,328,10,15
924,318,10,15
916,320,7,9
1015,309,7,15
998,300,9,16
1003,281,7,10
960,271,8,11
996,271,4,8
1002,261,7,11
975,272,9,13
928,292,9,13
956,302,11,11
825,278,10,12
889,322,10,14
857,343,9,13
849,328,9,9
813,294,7,11
812,341,7,12
812,356,9,12
831,345,9,14
831,367,8,12
989,483,9,13
740,316,7,8
991,193,8,13
1012,198,8,11
1013,181,5,8
934,198,10,11
945,190,6,9
957,173,8,11
967,159,8,11
981,154,8,9
1006,159,6,9
996,145,9,12
965,195,8,12
992,178,8,10
1016,122,6,10
999,104,8,13
957,136,9,9
973,132,5,8
992,123,8,11
971,103,8,9
987,102,7,8
999,78,7,8
1019,94,4,7
962,97,7,9
972,89,8,7
954,66,6,7
976,59,6,10
967,65,6,8
999,44,11,15
955,36,8,8
945,63,7,9
938,75,8,11
946,89,7,8
918,87,7,9
915,60,6,9
904,70,6,7
892,56,8,10
896,119,6,11
902,113,7,11
869,99,8,9
860,94,5,9
868,72,5,9
862,77,3,4
861,55,5,8
822,72,8,11
942,159,7,9
952,148,7,8
935,146,5,9
904,140,8,9
913,125,5,8
943,108,8,9
278,702,11,14
294,731,17,18
321,744,11,14
296,656,15,17
240,667,13,15
246,610,12,16
165,659,10,13
155,665,12,17
189,706,9,14
169,610,7,13
158,593,9,14
160,552,5,8
170,583,9,15
141,577,10,14
24,526,9,15
12,513,7,10
1,456,10,12
50,442,7,9
89,483,7,13
121,492,12,14
124,525,10,10
127,549,10,15
178,523,12,18
198,558,14,20
191,548,13,14
502,740,6,13
461,732,7,14
543,742,6,15
541,687,6,14
483,670,10,12
423,694,10,11
414,713,10,13
384,701,10,17
387,672,9,14
474,624,10,16
407,621,9,19
400,590,13,12
348,608,12,15
363,580,16,17
351,562,14,16
317,565,10,14
302,552,12,12
398,573,13,14
421,558,9,15
382,547,10,17
349,526,9,9
347,515,8,10
330,507,9,12
328,488,10,15
317,470,14,14
298,489,12,14
201,491,13,16
247,491,7,15
266,483,14,17
242,425,12,12
266,424,9,12
237,394,7,11
215,410,9,10
187,447,9,14
415,458,12,13
317,452,7,10
304,447,9,14
313,443,7,9
345,369,9,14
442,412,10,12
453,397,11,10
513,439,10,15
574,410,11,17
520,332,12,10
471,351,9,12
445,351,7,13
569,288,8,10
719,262,10,15
711,214,9,13
675,231,10,12
624,215,9,11
548,254,8,11
301,294,10,10
304,268,11,12
461,248,10,12
442,233,9,12
368,244,9,8
341,254,11,10
323,233,7,11
250,198,6,12
294,192,6,8
214,206,7,9
226,183,9,10
234,159,9,9
347,201,9,11
78,269,10,8
65,256,5,8
19,228,8,11
32,275,4,8
0,286,5,11
6,280,6,8
1,242,8,8
101,224,5,9
30,217,10,10
11,198,7,10
15,176,7,8
30,175,6,9
2,161,9,10
119,250,6,8
133,248,8,12
51,86,8,10
918,197,11,12
924,180,8,9
925,161,9,13
893,168,8,10
861,177,9,10
845,168,10,10
856,159,8,12
890,144,9,9
877,154,10,12
826,159,6,8
820,155,12,14
820,148,7,8
809,151,7,9
