98,296,16,35
0,224,16,21
16,176,23,33
36,164,17,27
106,170,25,29
242,224,20,29
28,314,23,31
124,319,24,27
294,262,22,29
170,221,24,40
262,157,22,28
278,188,19,21
303,170,23,33
319,155,20,27
347,154,15,21
96,146,26,26
151,127,24,32
119,115,19,22
25,62,20,25
14,21,17,19
75,19,19,23
116,54,17,23
159,34,20,23
166,101,21,26
202,103,19,26
198,65,17,25
231,64,18,23
251,50,16,23
251,20,18,21
168,4,17,18
222,126,17,23
230,106,13,22
237,102,12,19
213,90,13,19
234,145,12,18
269,5,16,19
273,35,15,16
34,0,20,10
111,6,16,19
292,95,15,18
287,80,17,21
315,83,15,20
324,50,17,22
351,46,16,24
379,52,14,16
389,78,17,22
290,118,15,20
274,133,15,19
300,141,19,21
319,115,16,19
327,135,15,18
342,109,14,19
369,108,19,20
377,128,19,21
362,179,16,20
399,98,16,21
409,75,15,21
433,103,17,20
418,121,17,21
424,190,22,30
459,160,13,21
484,187,23,27
505,162,17,23
493,127,18,22
484,146,18,21
477,112,16,20
470,45,17,18
518,59,18,23
437,48,16,19
415,46,15,17
517,117,16,25
538,127,20,23
401,27,14,21
446,30,16,20
478,23,17,21
504,20,13,16
520,18,13,17
458,72,15,17
411,14,12,13
447,12,15,19
437,14,12,15
488,10,14,17
483,1,13,15
525,0,14,14
549,34,13,18
562,85,15,20
577,52,16,24
607,67,16,17
631,40,12,17
622,14,15,19
646,18,15,19
662,37,13,17
677,32,14,19
697,29,12,20
706,18,15,16
671,20,14,16
710,4,14,16
645,53,12,19
684,52,16,21
713,54,16,19
695,83,16,21
629,99,17,18
574,108,18,18
619,134,17,21
643,138,18,21
665,127,15,17
688,110,19,19
748,110,14,19
790,105,16,19
653,152,18,21
672,150,16,19
681,171,18,22
602,162,19,27
583,181,18,26
606,186,18,23
637,180,17,24
563,211,17,21
589,221,18,23
613,223,16,19
628,215,17,22
673,209,17,26
629,238,16,25
658,256,18,24
733,216,20,26
704,195,18,21
711,172,18,25
734,170,18,25
724,165,17,21
770,179,16,21
756,208,13,24
771,211,16,25
774,253,17,22
786,209,15,23
780,157,16,18
534,267,25,28
541,353,22,25
595,352,22,26
658,344,25,28
665,326,22,28
674,277,22,31
792,309,23,32
733,373,25,31
741,335,17,31
818,281,21,22
804,286,17,22
856,307,19,24
829,334,21,26
815,377,22,25
876,373,23,28
832,365,22,33
877,328,24,25
903,317,21,24
869,286,20,18
936,347,22,29
739,312,20,21
918,288,13,19
943,305,21,28
815,225,19,20
970,344,21,22
949,381,23,30
984,415,28,32
971,288,19,23
994,300,24,28
947,275,17,23
930,257,17,19
942,242,18,21
966,229,19,26
982,212,17,20
1004,215,17,26
993,254,15,28
1002,263,15,22
921,207,15,23
889,200,18,23
841,304,20,26
753,55,12,15
777,26,13,16
730,33,12,17
781,58,15,18
780,69,14,19
790,91,17,20
806,78,14,18
805,26,15,16
850,61,15,17
821,123,18,20
853,114,16,22
863,117,14,19
871,99,15,19
860,41,15,19
883,52,14,18
887,85,14,18
913,79,14,19
788,48,14,15
804,37,11,14
831,51,11,14
944,61,16,20
917,117,18,20
884,101,17,17
904,181,18,24
979,140,18,23
983,117,16,22
949,191,15,20
978,192,16,22
997,99,17,20
1017,147,7,16
1000,52,13,17
1004,79,13,19
902,1,14,17
958,148,12,17
901,136,14,18
823,105,16,16
395,471,31,29
534,493,29,32
590,473,29,38
634,474,29,37
27,452,29,30
437,237,32,43
333,293,20,26
863,13,10,11
879,1,12,14
833,9,12,14
778,0,10,9
872,29,11,14
742,16,12,13
331,199,14,19
1015,168,8,17
579,137,13,14
128,47,11,14
204,9,16,15
