950,300,58,73
811,318,70,65
556,643,147,144
381,588,102,142
267,536,101,78
152,510,68,73
335,370,42,43
470,376,48,52
74,359,52,71
129,317,28,35
166,282,22,22
768,344,23,27
883,332,26,34
593,329,16,27
769,264,11,15
698,212,9,10
740,193,12,12
710,189,11,12
640,211,10,9
611,266,14,16
560,344,13,17
529,307,16,21
337,300,18,24
420,262,9,13
423,228,11,14
399,230,8,11
469,237,11,14
469,333,15,16
507,333,13,15
500,309,12,15
453,309,10,15
446,305,9,16
410,303,11,15
461,264,12,16
391,262,10,15
356,266,10,14
473,301,10,10
486,193,10,13
211,196,11,14
218,168,13,12
315,156,11,13
359,150,10,12
255,135,9,8
280,129,12,11
241,120,11,13
154,121,12,11
193,247,14,16
175,199,11,11
587,319,10,15
571,309,9,11
500,247,9,12
581,266,8,11
514,197,7,8
523,175,8,10
479,221,6,8
520,224,6,9
549,224,5,9
616,188,8,9
638,187,9,10
678,191,9,10
728,227,12,9
805,265,11,11
715,290,9,10
631,307,9,9
417,194,10,10
339,233,11,12
366,207,8,11
404,173,8,11
405,189,8,9
415,167,5,8
391,139,9,13
357,138,9,8
332,135,9,9
402,124,8,10
435,140,9,11
372,184,8,12
308,337,30,30
422,338,22,26
400,323,20,31
997,479,27,98
642,419,40,52
696,376,17,21
697,327,11,18
626,327,16,17
730,261,11,11
699,258,9,13
646,304,12,13
901,298,11,14
354,166,9,10
488,151,6,9
479,171,9,10
451,179,7,8
336,208,11,14
279,179,10,13
287,153,8,11
242,160,10,10
255,158,10,10
302,253,13,16
315,299,13,14
400,296,10,18
418,277,10,11
403,138,6,10
424,174,9,14
449,210,11,12
446,251,9,13
499,220,8,11
266,207,37,45
211,155,7,13
245,186,14,15
187,173,12,12
187,153,11,11
257,107,8,12
312,109,8,12
332,113,12,12
353,100,12,10
377,123,8,12
425,125,9,12
201,102,10,10
175,101,12,18
12,302,17,19
33,292,13,19
46,319,25,24
102,283,14,18
157,296,16,20
188,340,21,35
80,253,13,16
56,253,13,16
73,217,13,16
39,214,12,17
9,195,12,16
109,191,13,13
145,172,10,13
77,152,9,14
54,115,10,14
101,121,10,12
127,96,12,14
34,150,10,11
91,323,12,20
102,87,9,10
79,68,8,8
112,75,10,8
176,58,5,8
193,55,8,8
23,88,10,10
16,61,12,14
41,63,9,11
31,56,8,11
53,55,9,10
88,58,9,10
140,134,8,15
118,143,10,15
223,125,8,12
232,99,9,17
224,88,10,12
255,62,11,14
232,42,15,19
294,67,7,7
316,74,8,9
461,128,6,8
407,83,7,9
435,103,8,9
384,97,6,9
421,108,6,11
393,88,7,11
337,92,10,11
621,162,10,9
705,142,9,9
603,166,5,8
666,154,8,9
598,130,7,8
635,129,7,8
657,115,10,10
674,107,8,10
537,112,7,9
529,104,7,8
954,223,8,9
982,197,7,7
996,177,6,8
997,239,8,10
937,171,6,7
959,173,8,8
988,152,9,9
1009,204,7,9
1009,171,9,10
945,191,10,10
924,158,11,11
950,163,12,11
962,153,11,12
999,149,8,14
1012,130,10,10
1014,92,8,10
934,99,11,10
993,88,10,9
971,106,8,11
905,111,8,9
895,93,8,12
907,85,9,13
921,85,9,8
960,111,10,12
927,116,10,14
950,140,9,10
940,82,8,12
862,59,12,13
893,37,10,12
883,63,11,10
873,76,11,12
944,49,12,11
992,65,10,12
972,18,7,11
962,9,9,13
948,25,12,12
932,37,9,11
865,38,10,8
889,8,7,8
868,6,8,7
855,9,7,8
848,19,8,8
849,29,10,10
826,17,8,7
832,3,9,7
814,3,8,9
968,72,10,13
902,42,9,14
988,47,8,9
963,33,10,13
984,13,9,16
1009,46,8,9
995,13,12,15
917,15,11,15
884,24,13,10
865,18,11,11
914,50,11,11
928,54,9,12
928,26,10,15
768,79,10,11
714,79,10,11
725,47,13,15
744,51,10,14
750,23,11,16
687,14,8,7
648,30,10,9
693,59,9,10
668,48,9,11
687,46,10,11
647,76,9,15
610,78,13,15
633,72,11,10
626,51,10,10
618,32,8,10
617,21,8,8
632,29,7,10
642,14,8,10
779,73,9,12
789,81,10,12
679,78,8,10
671,92,8,10
694,77,9,14
711,13,11,14
699,35,9,8
705,46,10,9
726,22,8,12
663,2,11,10
438,21,8,8
452,17,11,9
491,38,10,8
508,42,9,9
543,71,9,11
533,54,9,9
543,91,13,12
582,89,11,14
558,113,10,16
589,60,11,15
558,55,11,14
596,43,11,13
589,20,10,9
571,16,10,15
549,16,10,9
482,58,12,12
456,38,9,9
499,4,9,12
481,9,11,9
434,5,6,6
499,19,9,10
509,18,8,10
481,19,10,10
420,5,10,11
410,62,8,9
377,64,10,10
383,34,8,8
366,28,8,9
357,42,9,9
327,27,9,12
345,28,8,11
351,16,11,11
324,2,6,9
341,47,9,8
325,50,10,10
270,37,10,12
221,26,16,12
205,42,12,14
248,9,12,12
301,11,10,11
267,19,12,12
313,52,10,11
220,56,10,11
237,13,9,11
264,7,9,10
271,6,11,12
286,8,9,12
191,32,10,9
144,26,10,10
161,12,9,13
115,47,11,13
104,33,12,12
79,21,10,13
4,15,11,11
52,18,8,9
9,32,11,13
10,91,10,14
28,109,16,14
164,34,12,14
0,91,7,13
47,38,13,10
66,49,10,11
121,10,9,10
102,0,12,14
138,214,13,17
666,345,25,33
