523,235,8,11
522,265,11,15
519,294,10,14
527,288,10,17
518,311,12,20
530,342,13,17
541,210,5,9
553,206,5,8
550,193,5,6
533,206,5,7
615,200,5,8
645,202,6,8
580,197,6,7
591,200,5,7
595,198,4,7
589,215,5,6
610,233,8,11
594,184,5,7
625,179,4,6
554,274,8,15
614,287,9,14
666,279,8,12
669,339,11,15
636,325,12,17
604,319,13,16
553,291,10,17
577,325,12,19
587,354,16,20
618,362,15,20
639,382,16,22
595,400,17,25
921,296,7,12
943,320,10,14
932,329,15,20
974,280,8,9
984,276,8,12
966,306,11,14
959,349,12,15
978,378,11,15
748,363,12,18
737,452,22,31
834,506,14,20
868,487,24,31
943,490,23,32
989,488,21,23
1011,279,8,11
1008,320,11,9
475,439,11,24
330,562,27,14
25,150,6,7
9,179,6,8
40,181,7,9
63,186,6,8
82,197,6,7
34,197,7,9
41,223,8,10
72,232,11,14
86,218,9,12
94,178,6,8
119,164,6,6
111,157,4,5
121,156,4,6
104,157,4,5
121,198,7,9
109,197,7,9
114,252,12,13
4,285,11,17
207,303,15,18
8,416,20,24
14,445,19,29
203,268,10,11
219,256,9,9
219,228,8,12
202,240,9,10
187,225,8,12
122,265,8,15
155,215,8,12
242,255,9,11
250,216,7,12
243,198,6,9
205,197,6,9
183,201,7,8
191,183,4,6
174,181,4,5
168,179,4,7
136,177,6,8
143,175,6,7
129,196,6,10
130,188,5,6
203,157,5,7
198,158,4,7
193,156,4,7
157,173,4,5
142,155,4,7
150,166,6,7
286,171,5,6
288,189,6,7
324,196,6,8
281,153,5,6
340,211,5,10
310,223,8,10
311,259,10,14
293,188,4,8
275,216,8,11
288,222,7,11
262,235,8,9
317,233,9,12
345,248,8,11
293,242,8,10
279,245,9,13
276,268,10,12
265,277,11,17
256,268,11,14
306,321,14,21
365,325,12,20
337,344,13,19
233,351,11,18
256,412,20,25
255,455,23,29
398,366,14,21
373,395,17,21
431,403,18,24
423,311,13,18
386,291,12,16
344,287,8,17
401,285,8,12
427,294,13,14
475,336,15,21
485,344,16,22
463,273,10,11
446,291,11,11
441,232,8,12
462,228,7,11
470,250,7,12
502,278,10,15
508,252,8,11
506,238,9,10
521,210,5,8
498,211,6,8
495,225,6,12
434,209,6,8
417,208,6,8
407,203,7,9
449,207,6,10
476,200,5,7
454,175,4,6
470,189,4,7
486,179,3,4
507,204,4,6
496,172,4,6
449,168,5,7
495,165,3,5
526,182,6,7
537,183,4,5
534,192,6,7
527,226,7,8
627,434,17,22
682,405,15,21
499,453,22,31
601,503,19,32
654,489,19,30
645,551,29,25
663,207,4,6
685,205,6,9
756,228,5,7
742,229,5,10
639,250,8,10
684,253,6,9
683,286,6,10
693,296,10,13
686,311,11,15
712,299,10,13
737,272,8,13
758,269,8,11
762,282,6,11
734,298,12,18
777,270,10,14
766,307,12,13
812,286,10,14
803,299,12,15
842,285,9,15
837,310,11,18
825,337,14,17
775,330,13,17
868,333,16,17
908,324,10,15
910,305,10,14
