41,289,5,6
109,307,6,7
168,309,7,10
955,341,6,7
952,330,6,8
927,320,6,8
927,371,7,9
295,342,12,13
193,331,8,11
241,317,8,10
265,317,7,9
951,366,7,12
854,361,8,10
858,329,7,9
923,350,9,11
282,315,6,9
210,272,5,7
299,324,7,8
263,329,11,14
381,322,6,11
340,336,8,13
335,322,9,10
458,369,11,12
973,484,20,24
1000,432,16,18
995,395,9,13
970,439,15,16
893,466,18,24
860,487,18,23
794,443,13,17
949,401,12,17
970,379,10,17
983,366,9,13
915,384,12,13
856,374,11,15
877,351,11,10
896,428,14,19
849,410,13,17
901,368,10,14
291,552,21,34
262,632,28,40
393,534,24,31
490,612,21,32
549,636,38,48
612,524,25,36
663,512,28,32
553,481,18,24
479,502,22,33
652,440,23,28
169,459,17,19
102,502,17,26
73,404,17,19
34,406,13,17
8,392,7,19
148,402,14,19
217,392,13,17
171,375,13,16
147,373,10,15
124,366,10,14
61,366,11,17
45,361,9,17
24,307,8,8
9,356,7,12
128,337,11,14
146,348,11,14
209,351,10,14
175,334,10,14
212,313,7,9
107,324,11,12
73,323,8,12
363,396,15,20
425,391,13,16
472,412,12,16
503,421,14,20
399,412,12,14
326,468,24,22
250,402,18,24
275,408,13,18
294,413,11,18
247,345,8,10
275,353,9,13
328,361,11,16
369,371,12,13
328,402,14,20
398,355,10,11
427,341,8,13
486,349,10,13
454,354,11,14
471,337,8,12
517,355,8,10
567,450,17,19
591,406,10,16
548,368,9,12
525,332,9,12
596,368,11,14
622,390,7,12
653,404,14,18
742,435,14,17
740,376,11,15
716,366,10,13
679,357,9,11
705,341,8,11
820,349,8,10
795,356,9,11
787,338,7,10
791,327,8,10
638,395,13,17
586,386,14,18
594,348,10,12
624,342,8,11
635,354,11,15
663,318,7,11
570,334,9,14
727,344,9,12
512,394,10,18
498,373,7,11
468,315,7,8
501,308,9,11
430,313,6,8
610,312,11,9
650,321,6,7
383,641,31,30
372,310,8,10
136,300,6,7
132,311,6,8
90,308,6,8
110,272,3,4
119,272,4,5
26,324,9,10
44,309,8,11
217,332,11,20
574,399,9,14
955,667,31,18
