1009,585,15,30
975,566,20,29
893,545,23,30
852,602,26,29
863,578,23,32
935,602,26,35
714,562,30,37
676,519,25,34
649,471,26,35
753,459,22,31
814,475,21,33
876,456,26,32
839,414,33,35
851,349,25,34
961,357,26,29
929,433,24,33
533,520,30,41
591,490,23,35
615,549,23,33
425,540,28,37
490,598,34,42
315,576,29,34
321,544,29,34
249,524,29,31
222,574,23,33
161,558,26,38
190,472,26,29
302,415,26,30
326,413,22,27
470,458,26,29
387,460,28,31
624,424,26,34
481,388,24,26
449,394,22,30
293,478,26,29
355,512,30,35
237,383,26,35
357,392,25,37
330,371,28,36
402,367,22,29
442,357,20,31
486,374,24,30
164,424,26,35
182,364,25,31
202,351,24,29
851,312,22,27
881,301,19,25
963,298,20,28
797,285,21,24
826,257,23,27
862,270,21,27
731,223,20,25
693,257,21,27
662,226,20,26
642,210,21,25
659,191,19,22
675,194,15,20
672,165,19,23
736,198,20,26
750,179,15,20
768,162,20,27
790,168,20,27
803,231,20,27
611,185,14,17
941,159,21,29
966,183,19,24
957,158,18,23
742,344,23,28
626,303,22,34
548,334,26,27
583,371,21,29
554,371,22,31
599,280,23,27
502,261,24,30
550,296,23,29
468,260,19,24
552,217,19,24
597,212,20,25
589,168,19,23
469,227,18,24
561,147,19,25
622,144,17,21
832,383,24,30
443,290,20,29
384,244,22,27
392,280,19,26
248,303,20,27
273,259,21,27
298,253,16,24
335,216,20,26
202,268,21,23
167,335,23,28
322,282,18,26
252,200,21,23
183,189,23,26
220,192,17,24
108,306,22,24
128,284,19,26
84,254,19,23
23,265,22,27
52,308,19,24
69,226,20,26
91,176,23,27
166,160,17,22
190,162,15,21
213,132,17,23
185,235,20,23
32,209,18,26
51,181,18,25
35,191,18,22
1,180,14,24
70,143,16,21
59,167,16,23
37,149,18,23
50,137,13,20
22,150,17,24
22,120,20,25
99,124,15,21
183,109,17,24
138,106,18,21
208,114,14,18
103,522,28,38
55,507,25,32
68,455,25,32
66,402,22,32
109,368,21,32
115,338,23,28
0,271,13,27
121,196,16,30
161,191,17,23
302,186,21,24
285,207,17,26
255,229,18,27
247,265,19,27
109,101,14,19
111,78,17,20
86,69,18,23
69,76,18,24
39,72,17,19
58,47,11,20
69,29,16,20
7,110,15,22
0,82,16,23
5,69,17,22
1,29,33,21
56,15,15,19
42,5,12,21
2,2,14,17
157,95,14,16
219,94,17,16
237,57,15,19
157,76,15,18
126,69,14,20
166,52,16,22
145,47,15,18
154,37,15,19
200,36,13,18
220,39,15,21
249,24,17,21
226,21,15,19
181,24,15,20
206,2,15,18
108,44,14,16
82,1,11,15
290,54,14,17
307,36,14,21
323,40,15,17
318,17,15,17
286,13,15,17
274,7,12,15
238,4,17,17
373,3,12,16
318,152,16,23
304,128,17,23
352,124,17,23
383,121,19,25
252,79,17,24
283,86,15,21
299,77,15,23
311,75,12,19
331,104,13,23
348,98,12,18
343,24,13,19
396,85,13,20
394,68,12,18
499,142,20,23
524,110,16,20
488,106,17,23
480,129,18,23
369,163,16,22
593,138,16,22
618,115,16,20
657,140,16,18
577,123,15,19
560,115,15,24
706,98,16,23
738,115,18,24
736,78,17,25
750,60,16,21
771,29,15,23
722,10,16,17
665,67,17,24
643,52,15,22
702,67,15,19
713,50,15,23
661,27,18,22
645,20,14,19
561,34,15,19
537,38,17,20
459,36,15,19
425,204,25,27
760,12,16,24
594,259,19,22
782,98,19,23
788,81,17,21
797,61,16,18
849,57,15,19
870,44,14,19
910,50,17,22
961,8,13,18
915,5,16,18
868,12,12,20
890,17,10,16
822,5,13,16
791,24,13,17
829,28,14,18
836,108,18,22
865,132,19,24
898,134,21,27
921,128,18,22
943,132,20,27
903,110,17,22
894,82,16,20
937,90,13,23
923,83,12,19
1011,165,13,23
969,141,13,21
973,125,13,22
851,217,19,27
620,275,23,26
644,353,23,30
771,215,19,29
757,441,19,32
946,528,23,29
262,130,12,18
195,81,14,17
203,79,13,21
222,73,13,19
140,93,14,19
45,105,16,22
156,138,18,20
391,155,19,25
146,613,24,27
38,442,21,34
34,395,22,36
1012,321,12,27
391,329,21,26
159,230,20,26
366,204,18,28
403,204,17,22
472,201,18,23
1016,131,8,25
276,53,16,21
309,4,12,17
131,22,13,20
882,110,17,21
824,103,15,19
831,64,15,17
839,77,15,19
983,433,21,22
728,394,23,26
638,570,32,39
548,427,23,29
592,424,24,31
256,347,17,26
273,363,19,22
259,458,25,29
111,494,31,41
130,493,25,32
137,404,23,28
81,355,22,34
102,150,17,20
115,163,24,25
253,170,13,19
503,218,17,24
589,42,15,19
364,54,18,22
500,192,18,19
6,614,26,26
