25,466,13,19
37,402,14,18
75,431,11,18
92,395,15,18
112,419,15,20
40,183,11,15
78,189,11,13
66,219,11,13
81,227,10,13
4,291,14,18
32,241,8,11
356,491,18,21
50,466,17,19
19,254,12,18
102,165,15,23
179,143,11,13
195,153,11,15
290,270,10,11
302,267,6,9
304,278,8,12
197,73,6,12
190,84,6,12
206,75,8,14
224,65,9,15
175,22,13,16
128,64,6,9
142,63,6,10
698,288,11,16
709,296,10,14
610,262,8,17
651,236,10,11
696,439,8,14
690,416,7,10
707,431,11,12
714,386,10,13
684,351,10,20
627,345,9,14
780,466,13,16
819,405,13,18
662,469,18,19
690,468,13,17
846,382,12,13
853,205,11,16
897,173,13,16
845,200,11,13
838,195,12,12
838,180,15,17
939,443,9,15
827,485,7,9
818,467,7,13
982,106,10,11
1009,124,11,13
406,138,13,16
385,60,11,13
588,143,11,13
563,384,10,14
599,385,7,12
613,389,6,9
621,371,10,14
322,70,10,14
341,105,9,12
321,228,9,11
347,215,10,15
366,235,7,12
365,212,10,14
423,204,12,13
465,261,14,17
519,271,13,16
583,182,7,11
406,248,11,13
404,367,9,18
411,361,10,11
423,346,8,13
342,271,8,13
329,286,8,7
367,288,8,13
701,19,8,13
708,6,6,11
723,14,9,11
957,418,9,11
987,407,7,12
915,360,11,12
888,241,14,12
868,109,8,10
877,110,8,9
112,206,10,15
72,106,7,9
88,85,7,12
117,70,7,11
18,69,8,14
409,454,11,14
469,279,8,17
495,293,9,12
505,300,6,13
380,297,10,11
315,72,6,11
490,175,13,14
550,124,8,13
650,216,8,13
648,297,14,18
501,273,10,15
594,245,6,6
544,370,9,12
559,349,7,12
643,348,10,11
649,390,11,17
666,393,11,15
676,390,10,14
423,182,11,13
423,182,10,13
438,182,12,12
584,247,10,11
280,345,10,14
1000,321,11,13
836,493,12,14
824,202,11,11
696,311,11,15
793,420,7,10
1014,308,7,9
633,279,8,14
661,277,8,13
668,302,13,17
673,272,10,16
694,335,13,15
665,245,13,16
680,251,9,12
706,259,14,16
520,330,7,12
463,238,10,15
480,230,10,14
502,229,14,18
518,230,9,15
531,238,7,10
536,269,11,9
601,241,7,10
0,396,9,15
0,417,4,10
246,388,16,15
0,370,5,13
1,261,13,16
52,280,12,18
0,217,8,17
0,154,12,17
222,188,11,11
376,362,14,14
312,336,12,16
0,62,5,19
115,104,5,11
102,64,7,10
358,209,8,13
326,270,13,13
687,222,12,14
729,229,7,11
834,441,7,11
829,409,6,14
958,432,16,15
984,445,16,19
998,423,17,18
1000,387,15,15
987,389,8,13
970,388,16,15
955,397,11,12
944,406,13,18
914,417,12,18
869,324,10,12
785,434,7,14
826,360,7,12
852,320,7,9
849,365,6,9
900,355,9,19
856,368,9,15
863,364,10,14
870,376,14,16
834,378,8,12
838,281,13,15
850,281,11,15
862,281,10,12
831,259,11,12
844,254,13,16
857,247,14,18
882,304,12,13
904,288,10,17
895,273,15,16
888,277,7,13
894,250,12,15
818,251,12,14
941,359,11,15
942,379,13,14
1003,358,10,15
976,318,12,16
994,332,12,15
1003,329,11,17
1015,331,9,15
1007,308,9,8
701,175,13,15
705,164,11,11
730,166,13,12
747,152,13,18
718,189,15,16
695,54,11,14
688,29,10,13
668,20,10,12
726,37,8,12
734,17,10,9
747,18,7,9
563,91,8,13
552,111,8,12
545,132,8,12
551,139,11,12
33,9,8,12
21,4,7,12
285,108,9,12
284,130,10,16
781,6,10,11
1014,70,9,13
1000,34,10,13
995,27,6,13
984,41,11,14
973,46,11,13
938,0,13,12
976,0,10,11
1009,0,11,13
916,2,11,13
952,25,7,10
959,24,11,13
895,70,10,12
918,91,11,12
944,89,10,14
896,93,7,12
878,93,9,14
888,110,12,13
898,109,8,14
906,119,10,12
931,123,9,12
921,133,10,14
906,134,13,13
867,121,6,10
874,127,10,12
957,120,4,7
975,137,12,12
917,156,12,13
875,139,8,12
906,94,6,9
905,178,13,15
908,260,10,12
807,222,9,13
814,229,11,13
863,183,10,14
802,206,8,9
787,175,6,9
793,186,6,11
812,198,6,10
837,210,9,11
843,226,10,11
182,494,15,13
171,475,15,15
226,480,16,15
245,478,10,11
259,483,8,10
321,484,14,14
288,447,17,18
232,423,15,21
267,428,14,17
360,444,10,17
383,454,16,16
341,392,15,18
147,379,15,19
192,372,17,21
14,304,11,17
35,318,12,16
52,316,15,17
121,300,14,17
91,269,15,20
387,375,15,20
325,346,15,20
343,339,12,17
284,303,11,15
319,309,13,15
328,298,15,18
406,446,8,14
451,443,16,17
433,417,14,16
15,49,6,11
107,51,12,14
149,51,12,15
166,58,10,14
197,55,13,16
179,77,13,15
178,102,15,17
63,112,11,17
229,128,11,17
26,204,16,18
40,226,15,16
237,187,15,15
241,156,11,12
172,151,12,14
145,102,11,13
123,88,15,10
221,83,12,12
195,116,11,13
181,60,12,13
388,335,8,13
438,342,14,16
440,373,15,14
491,448,15,20
533,446,15,19
559,489,16,16
578,439,15,20
581,410,14,21
547,409,16,18
531,389,11,17
516,383,15,18
467,397,16,15
475,417,14,20
591,385,11,18
576,368,12,14
546,349,11,14
506,324,15,19
491,354,8,18
474,318,14,15
490,307,13,16
453,309,15,17
417,297,15,20
363,271,10,15
378,246,12,14
320,189,11,15
358,186,13,16
403,190,14,16
374,207,13,14
398,239,12,14
444,270,15,16
428,273,11,12
513,295,15,18
554,288,9,18
474,239,11,16
502,210,14,17
441,189,17,20
432,231,9,12
480,285,7,11
574,282,13,15
567,250,11,18
573,237,12,14
561,214,9,16
540,191,10,17
486,191,12,15
535,280,11,14
253,2,11,11
294,15,12,13
330,9,13,14
382,10,7,11
273,37,10,14
289,66,10,12
333,44,7,12
368,41,13,15
262,90,13,15
268,72,7,10
274,75,8,11
258,65,8,12
299,106,10,15
318,110,10,14
320,90,12,12
308,94,9,12
304,148,13,17
332,160,13,18
332,148,10,11
352,104,12,14
368,82,12,16
393,74,9,12
403,104,8,12
391,91,9,12
395,100,7,12
395,142,13,14
397,156,13,18
427,138,12,17
435,157,12,17
442,146,10,16
465,159,14,17
465,142,13,15
508,166,13,15
546,158,13,17
535,135,12,16
676,149,12,12
689,192,13,17
598,483,15,20
620,485,11,17
619,388,13,17
606,376,10,13
639,376,12,17
644,361,11,14
666,362,12,16
711,442,9,18
767,445,9,16
723,410,14,18
624,360,9,12
510,421,16,16
663,326,8,13
667,326,14,16
614,318,8,16
598,292,12,17
614,295,10,15
934,165,27,27
739,30,14,17
