144,81,20,28
210,92,15,25
217,63,18,21
92,85,19,25
32,88,18,25
19,107,20,26
8,159,19,26
53,192,19,25
63,155,20,27
122,154,19,26
111,184,18,25
183,177,18,21
172,185,14,22
222,160,17,23
233,196,19,26
300,155,19,24
247,135,15,19
265,110,16,21
305,130,18,19
357,148,20,28
365,116,18,27
367,90,19,24
328,60,19,23
396,58,17,29
401,20,17,27
339,25,19,26
365,2,18,22
285,32,19,21
296,0,15,10
215,2,16,19
190,0,17,18
135,0,18,13
173,25,12,13
125,14,16,27
56,33,19,20
1,48,16,24
0,29,12,13
9,3,14,12
62,0,21,15
300,192,16,23
356,195,21,18
412,166,16,22
387,205,16,19
407,198,13,18
263,256,17,18
136,118,18,26
36,218,20,23
13,228,14,18
718,31,19,25
789,31,19,16
824,71,19,19
804,5,17,13
743,4,17,14
682,5,20,25
626,4,19,22
507,4,25,15
455,5,20,21
441,59,18,24
459,57,16,16
501,65,18,22
553,71,17,17
614,60,19,29
664,60,17,25
822,91,19,28
772,130,19,22
719,131,17,24
654,113,21,28
667,91,19,24
698,150,16,26
650,161,17,21
595,137,19,15
593,158,17,24
532,168,19,21
535,126,20,21
549,92,17,24
487,95,18,22
484,116,20,21
427,116,19,22
422,95,17,21
470,157,18,28
461,189,18,25
515,184,19,27
570,221,18,22
618,218,18,25
755,176,20,26
819,178,20,26
688,188,21,23
636,192,17,24
571,201,16,21
687,218,21,25
736,232,17,20
741,256,20,27
800,231,17,22
1004,85,19,27
1015,48,9,26
1016,1,8,14
967,28,17,28
912,29,19,18
927,1,16,17
861,1,20,14
853,22,18,26
904,60,18,24
890,88,17,26
954,94,14,20
957,67,17,20
945,113,20,25
881,117,21,24
937,149,15,20
981,151,16,25
924,221,18,22
847,222,20,25
989,199,20,20
988,248,20,23
977,225,18,22
925,243,20,26
42,272,15,17
77,294,18,18
28,294,16,21
136,279,18,25
205,289,18,24
180,316,19,26
236,319,19,24
225,347,22,24
155,353,20,24
117,317,16,22
70,318,19,26
100,354,18,28
148,388,20,26
37,350,20,27
39,392,20,26
43,423,21,26
21,456,21,25
78,494,17,21
115,486,17,25
169,537,20,25
114,535,17,24
48,528,21,23
20,564,20,25
85,573,18,25
153,565,21,24
222,527,20,27
234,493,20,22
242,452,20,25
262,410,21,30
281,388,20,24
305,284,18,26
355,278,20,25
431,292,19,22
491,294,18,18
556,285,20,25
615,286,18,22
655,311,14,25
597,319,19,20
542,319,22,24
476,325,18,18
422,333,17,17
480,344,16,30
535,354,20,26
596,349,20,27
631,380,19,27
623,427,18,25
574,392,20,28
522,390,20,25
562,423,20,24
613,458,20,25
296,325,20,20
358,325,20,20
356,349,21,29
411,348,20,28
398,381,21,26
381,416,20,29
444,408,18,24
466,385,18,27
514,429,18,18
510,456,18,27
562,461,18,23
614,495,20,28
543,489,20,27
499,496,20,21
435,491,20,25
433,461,20,20
361,483,20,28
463,532,20,24
532,526,20,26
600,529,22,26
412,527,18,22
294,494,20,25
317,456,18,25
320,427,18,20
344,383,18,28
220,382,19,28
182,440,13,13
219,568,20,26
279,563,20,24
323,538,20,22
340,560,19,26
350,554,17,20
404,558,21,27
464,562,21,28
530,568,19,25
588,565,20,24
580,608,18,26
522,611,20,22
327,597,18,24
275,601,19,21
203,602,21,24
250,632,22,26
325,620,22,25
382,613,20,22
434,594,22,25
512,628,21,26
569,642,19,27
632,610,23,23
76,602,18,25
144,599,21,28
194,640,18,23
172,666,21,26
122,632,20,28
62,637,21,27
242,665,20,26
375,658,22,28
388,640,18,22
443,649,20,23
554,672,20,20
632,640,21,29
625,664,20,30
114,678,19,19
53,679,21,22
25,605,18,28
285,348,21,25
960,353,21,23
941,377,22,25
898,363,20,27
890,321,23,23
902,291,17,21
834,317,18,24
830,351,20,25
778,351,17,21
773,322,17,23
783,289,19,21
838,286,19,21
793,267,22,13
708,286,17,23
718,351,20,23
760,377,22,30
832,385,18,25
873,425,24,28
943,422,22,31
1010,389,14,26
1005,462,19,33
1014,330,10,19
972,291,21,22
951,318,19,25
869,463,21,25
936,469,23,26
977,495,21,23
975,524,22,28
913,531,21,25
919,499,22,30
861,488,19,25
809,456,20,26
816,429,22,27
761,418,22,30
739,455,19,27
687,456,18,23
689,430,22,19
700,390,21,25
725,510,20,28
746,497,21,23
792,492,21,23
678,491,22,27
721,557,20,29
780,532,21,20
846,530,20,23
904,557,23,30
962,570,20,22
950,615,21,25
894,608,20,21
895,636,20,25
830,610,21,21
843,556,19,26
781,562,23,26
770,609,20,20
696,592,23,33
763,641,20,23
807,665,22,22
828,646,21,18
888,666,23,22
751,664,23,25
694,649,26,20
685,671,19,24
947,688,18,18
1000,681,13,22
660,542,21,20
647,558,23,31
555,258,18,21
615,260,18,16
489,260,20,23
322,252,18,22
667,358,20,22
1008,123,16,22
0,490,16,23
306,94,18,24
607,92,17,20
507,659,20,24
303,662,22,29
0,637,18,26
0,669,12,29
0,187,10,21
