18,863,24,16
44,810,21,27
87,818,17,24
147,814,16,23
151,848,17,25
175,786,18,24
142,781,19,20
104,758,20,28
111,740,18,20
35,750,14,20
72,736,16,15
93,730,15,24
190,760,16,20
206,786,17,24
14,728,16,21
295,1356,35,32
178,1368,34,21
95,1328,25,39
25,1366,33,23
405,1263,30,42
258,1271,31,34
201,1295,33,34
100,1274,32,30
27,1303,36,41
9,1223,27,29
149,1234,28,42
204,1207,26,39
274,1220,28,39
367,1217,24,26
436,1319,30,37
525,1305,28,37
582,1284,28,32
617,1350,32,38
647,1285,28,40
820,1247,21,40
839,1329,32,47
848,1309,31,37
706,1228,26,28
555,1222,29,37
451,1241,33,34
785,1061,29,35
780,1007,23,27
758,928,20,27
840,897,21,28
893,909,24,23
898,872,16,11
854,851,21,27
872,817,23,31
838,788,20,25
807,775,18,26
832,756,15,20
881,750,19,24
850,723,14,19
827,695,16,21
814,729,21,22
887,681,11,16
869,658,16,15
851,683,16,18
902,604,15,21
857,639,14,12
865,620,13,15
881,591,12,18
845,608,17,20
837,637,15,15
819,666,15,10
852,566,16,21
809,607,17,20
860,523,11,17
919,495,9,16
909,497,8,11
882,484,12,15
746,1187,27,24
918,1297,11,30
767,1165,27,33
581,1177,34,39
644,1186,23,26
477,1172,32,35
854,1123,28,40
897,1080,27,36
855,1096,27,31
864,975,23,31
900,465,13,16
915,461,11,16
864,441,12,18
850,467,11,13
891,424,9,13
873,427,9,12
846,420,11,11
892,409,10,9
912,411,13,17
847,407,10,10
820,397,10,13
884,392,10,13
914,393,9,12
877,375,10,13
847,376,9,11
835,378,7,8
802,392,10,10
804,415,8,11
779,390,10,12
818,362,9,12
790,364,8,9
791,377,9,13
797,358,9,11
799,345,8,9
751,330,6,7
761,334,6,7
712,341,9,9
763,308,8,10
785,326,6,7
745,341,7,10
808,336,7,10
446,1072,21,35
408,1187,23,36
323,1178,25,30
373,1152,28,34
318,1081,26,34
290,1109,25,42
272,1119,19,31
281,1173,23,27
182,1180,27,31
169,1144,28,30
165,1097,23,30
239,1082,24,32
271,1052,26,30
156,1034,26,33
185,1017,24,30
267,1017,24,23
289,994,23,22
367,993,23,22
364,1016,29,24
208,985,22,30
125,1197,26,20
62,1181,28,32
55,1120,29,36
0,1134,26,39
89,1086,27,34
80,1044,20,31
423,1062,19,24
338,1051,27,35
440,972,28,36
418,962,21,28
538,944,22,28
460,943,21,25
377,947,23,29
262,946,25,15
828,1006,21,24
727,974,22,27
738,916,22,26
699,914,23,24
664,929,24,30
658,962,20,30
660,896,16,22
716,871,20,24
769,1274,27,33
698,1306,23,16
27,992,25,26
98,972,24,33
129,947,21,28
171,953,20,24
174,905,22,29
105,910,19,25
51,972,27,33
296,906,23,24
230,881,19,24
162,881,21,25
188,864,23,26
16,893,22,27
66,871,18,18
230,782,15,24
248,774,16,21
265,749,14,18
298,750,18,21
352,798,16,22
686,345,8,10
676,329,7,10
721,276,7,8
623,283,7,9
602,275,7,9
621,270,6,6
635,279,5,6
611,242,6,8
614,236,5,6
646,214,3,5
540,271,7,9
618,210,4,5
528,231,6,7
492,240,6,10
485,242,5,8
739,1090,29,41
763,1061,27,33
742,1045,22,25
673,1019,23,26
625,1121,23,23
586,1084,23,24
588,1054,15,24
550,1043,24,36
598,1010,23,35
615,1016,15,28
653,977,21,34
608,982,19,24
572,990,18,24
520,998,21,23
529,1047,21,27
466,1009,24,30
369,800,17,14
414,801,18,26
455,781,16,23
407,847,20,24
447,861,21,24
437,842,18,18
362,874,21,28
425,900,16,22
474,895,19,26
339,930,23,33
443,931,19,26
309,895,15,26
335,859,18,26
347,846,20,24
366,831,17,23
518,917,22,18
550,910,18,26
616,937,17,30
597,926,20,23
588,874,21,33
614,838,22,29
507,890,20,20
517,877,16,13
540,786,18,18
246,868,19,24
610,803,18,26
625,793,16,22
637,855,16,23
559,765,19,27
580,761,17,19
617,768,17,15
647,771,18,20
687,784,16,15
684,824,18,15
700,874,15,22
720,842,21,22
749,862,18,27
778,872,24,26
781,811,20,22
848,847,10,17
753,798,20,20
725,754,17,23
782,766,17,20
664,749,19,21
624,750,15,16
910,743,10,18
769,714,17,20
783,696,13,17
768,665,14,22
788,661,11,11
756,660,16,22
721,688,16,15
710,725,16,22
702,721,13,22
656,728,16,22
662,718,17,16
667,690,18,25
571,735,16,19
591,680,20,20
628,671,16,18
568,689,14,20
529,728,18,22
541,686,15,14
556,671,15,17
594,652,15,16
529,646,16,18
517,714,19,17
510,767,16,18
472,749,20,23
417,758,21,21
440,751,15,17
395,739,16,19
384,717,18,23
391,689,14,20
400,664,15,19
386,673,15,14
510,663,13,17
574,669,16,14
624,629,14,18
582,637,11,11
486,666,14,19
445,660,13,13
403,640,14,13
468,621,15,19
344,667,15,18
378,631,14,11
413,616,12,18
327,615,18,21
345,612,11,15
314,627,13,17
296,697,16,21
262,686,18,21
287,661,17,23
217,727,18,25
268,664,17,16
430,614,11,14
330,583,15,19
277,588,14,18
271,626,12,14
192,693,15,24
201,656,8,18
184,658,18,18
176,634,16,18
201,641,13,19
175,705,17,25
147,676,16,20
101,715,18,18
53,713,17,18
108,675,15,21
60,673,18,20
85,665,14,15
129,636,16,21
91,636,17,22
137,617,14,22
81,613,14,15
53,621,16,22
193,598,14,17
232,594,6,14
254,584,12,12
156,593,15,20
149,603,10,13
