462,21,9,9
472,19,8,11
457,38,6,11
474,41,7,10
472,51,7,11
486,22,7,7
510,25,8,10
492,48,10,11
486,60,9,11
491,71,10,13
469,85,10,13
492,102,10,15
536,27,5,11
534,42,8,13
565,31,9,13
563,58,9,15
528,57,7,9
529,67,9,12
535,85,9,10
536,101,11,14
569,88,8,13
0,30,16,11
34,35,9,10
27,61,9,12
12,65,10,11
2,76,8,12
56,51,9,11
60,39,8,9
70,58,8,11
92,39,6,8
101,39,6,12
108,36,7,11
103,56,8,12
115,54,7,11
90,78,10,13
105,84,11,14
130,80,9,13
136,99,10,13
109,106,9,14
57,85,10,15
65,116,9,14
63,131,13,14
27,131,11,17
259,134,11,15
253,75,9,14
297,64,9,14
303,37,8,15
330,42,7,12
311,7,11,15
381,20,9,12
397,0,9,9
390,12,9,12
411,19,9,17
363,41,10,12
351,52,10,12
354,74,7,15
273,84,8,15
324,92,8,11
316,107,9,13
305,114,11,12
312,129,9,15
304,139,11,13
340,118,12,15
349,110,11,12
345,99,9,9
360,91,11,12
376,112,12,14
390,104,13,13
397,127,10,14
352,142,8,15
378,149,10,15
391,145,9,12
325,160,12,15
360,175,10,14
343,173,11,13
303,169,11,17
344,204,12,10
359,226,11,13
389,189,12,19
415,190,11,14
410,211,13,16
432,161,12,15
419,84,12,16
441,94,12,13
459,114,10,17
453,133,11,17
458,171,13,17
463,154,12,15
451,209,13,21
478,168,12,16
490,175,11,20
525,5,13,9
495,0,11,8
501,12,8,9
436,18,11,10
424,42,9,12
435,35,9,12
439,51,8,13
415,61,8,11
433,78,10,13
550,3,8,13
616,8,7,11
597,21,8,13
576,46,9,13
581,68,10,13
598,74,9,12
608,60,10,10
610,36,9,13
623,47,8,13
636,37,9,10
636,21,6,9
661,42,8,12
652,47,9,14
647,51,11,16
641,61,8,12
636,84,11,12
610,89,12,15
588,105,11,15
627,107,10,14
678,70,9,12
669,67,8,11
680,53,9,12
688,38,8,10
791,37,12,17
768,53,6,12
735,22,8,13
731,75,11,13
743,88,13,17
774,89,11,14
789,84,9,14
787,96,10,15
797,124,14,15
819,103,13,17
822,122,11,16
811,155,16,18
772,138,12,16
762,147,13,17
735,120,8,12
705,82,4,9
710,106,9,13
681,93,12,16
711,153,11,20
680,138,13,16
691,128,11,14
666,122,13,16
638,127,13,19
646,157,11,16
657,170,13,13
659,184,15,16
629,179,13,14
610,162,12,16
598,138,11,16
582,136,11,13
600,181,13,15
399,43,10,13
387,52,10,13
396,62,9,17
373,70,10,13
366,76,10,11
406,80,12,12
510,110,13,18
503,134,14,17
530,170,10,17
546,151,15,17
545,170,12,15
544,190,17,17
565,182,15,18
499,201,15,22
525,231,15,18
555,226,15,20
598,211,15,19
677,204,14,19
474,248,13,17
427,261,14,23
366,237,15,20
345,281,13,22
357,311,13,16
376,303,11,22
396,294,14,15
410,314,1,4
410,314,1,6
410,314,2,7
410,314,3,8
410,314,3,8
